full_name,html_url,description,fork,url,events_url,assignees_url,branches_url,tags_url,languages_url,stargazers_url,contributors_url,subscribers_url,subscription_url,merges_url,downloads_url,deployments_url,created_at,updated_at,pushed_at,size,stargazers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,web_commit_signoff_required,topics,forks,open_issues,watchers,default_branch,network_count,subscribers_count,organization/login,organization/id,organization/node_id,organization/avatar_url,organization/gravatar_id,organization/url,organization/html_url,organization/followers_url,organization/following_url,organization/gists_url,organization/starred_url,organization/subscriptions_url,organization/organizations_url,organization/repos_url,organization/events_url,organization/received_events_url,organization/type,organization/user_view_type,organization/site_admin,message,documentation_url,status,commits_count,contr_count
gladielf/vue-svg-chart,https://github.com/gladielf/vue-svg-chart,chart made with svg and vuejs,False,https://api.github.com/repos/gladielf/vue-svg-chart,https://api.github.com/repos/gladielf/vue-svg-chart/events,https://api.github.com/repos/gladielf/vue-svg-chart/assignees{/user},https://api.github.com/repos/gladielf/vue-svg-chart/branches{/branch},https://api.github.com/repos/gladielf/vue-svg-chart/tags,https://api.github.com/repos/gladielf/vue-svg-chart/languages,https://api.github.com/repos/gladielf/vue-svg-chart/stargazers,https://api.github.com/repos/gladielf/vue-svg-chart/contributors,https://api.github.com/repos/gladielf/vue-svg-chart/subscribers,https://api.github.com/repos/gladielf/vue-svg-chart/subscription,https://api.github.com/repos/gladielf/vue-svg-chart/merges,https://api.github.com/repos/gladielf/vue-svg-chart/downloads,https://api.github.com/repos/gladielf/vue-svg-chart/deployments,2019-05-02T17:53:28Z,2025-08-21T16:15:36Z,2025-09-10T17:32:14Z,2034.0,0.0,Vue,True,True,True,True,True,False,0.0,,False,False,1.0,False,"['chart', 'demo', 'svg-chart']",0.0,1.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,65.0,2
ThebellepoquE/PortfoliO,https://github.com/ThebellepoquE/PortfoliO,Creado con React,False,https://api.github.com/repos/ThebellepoquE/PortfoliO,https://api.github.com/repos/ThebellepoquE/PortfoliO/events,https://api.github.com/repos/ThebellepoquE/PortfoliO/assignees{/user},https://api.github.com/repos/ThebellepoquE/PortfoliO/branches{/branch},https://api.github.com/repos/ThebellepoquE/PortfoliO/tags,https://api.github.com/repos/ThebellepoquE/PortfoliO/languages,https://api.github.com/repos/ThebellepoquE/PortfoliO/stargazers,https://api.github.com/repos/ThebellepoquE/PortfoliO/contributors,https://api.github.com/repos/ThebellepoquE/PortfoliO/subscribers,https://api.github.com/repos/ThebellepoquE/PortfoliO/subscription,https://api.github.com/repos/ThebellepoquE/PortfoliO/merges,https://api.github.com/repos/ThebellepoquE/PortfoliO/downloads,https://api.github.com/repos/ThebellepoquE/PortfoliO/deployments,2025-07-22T19:18:19Z,2025-09-03T13:57:03Z,2025-09-03T13:56:59Z,2123.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,18.0,1
davidmarsden/top100-archive,https://github.com/davidmarsden/top100-archive,25 Seasons • Google Sheets Database • Live Updates,False,https://api.github.com/repos/davidmarsden/top100-archive,https://api.github.com/repos/davidmarsden/top100-archive/events,https://api.github.com/repos/davidmarsden/top100-archive/assignees{/user},https://api.github.com/repos/davidmarsden/top100-archive/branches{/branch},https://api.github.com/repos/davidmarsden/top100-archive/tags,https://api.github.com/repos/davidmarsden/top100-archive/languages,https://api.github.com/repos/davidmarsden/top100-archive/stargazers,https://api.github.com/repos/davidmarsden/top100-archive/contributors,https://api.github.com/repos/davidmarsden/top100-archive/subscribers,https://api.github.com/repos/davidmarsden/top100-archive/subscription,https://api.github.com/repos/davidmarsden/top100-archive/merges,https://api.github.com/repos/davidmarsden/top100-archive/downloads,https://api.github.com/repos/davidmarsden/top100-archive/deployments,2025-08-21T16:39:41Z,2025-08-30T17:58:57Z,2025-08-30T17:58:54Z,575.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,128.0,1
MariaGrom/zoomath,https://github.com/MariaGrom/zoomath,,False,https://api.github.com/repos/MariaGrom/zoomath,https://api.github.com/repos/MariaGrom/zoomath/events,https://api.github.com/repos/MariaGrom/zoomath/assignees{/user},https://api.github.com/repos/MariaGrom/zoomath/branches{/branch},https://api.github.com/repos/MariaGrom/zoomath/tags,https://api.github.com/repos/MariaGrom/zoomath/languages,https://api.github.com/repos/MariaGrom/zoomath/stargazers,https://api.github.com/repos/MariaGrom/zoomath/contributors,https://api.github.com/repos/MariaGrom/zoomath/subscribers,https://api.github.com/repos/MariaGrom/zoomath/subscription,https://api.github.com/repos/MariaGrom/zoomath/merges,https://api.github.com/repos/MariaGrom/zoomath/downloads,https://api.github.com/repos/MariaGrom/zoomath/deployments,2023-04-02T15:03:46Z,2025-10-18T14:35:13Z,2025-08-09T18:01:59Z,9505.0,0.0,JavaScript,True,True,True,False,True,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,50.0,1
Kalte-Luft/GPFront-End,https://github.com/Kalte-Luft/GPFront-End,,False,https://api.github.com/repos/Kalte-Luft/GPFront-End,https://api.github.com/repos/Kalte-Luft/GPFront-End/events,https://api.github.com/repos/Kalte-Luft/GPFront-End/assignees{/user},https://api.github.com/repos/Kalte-Luft/GPFront-End/branches{/branch},https://api.github.com/repos/Kalte-Luft/GPFront-End/tags,https://api.github.com/repos/Kalte-Luft/GPFront-End/languages,https://api.github.com/repos/Kalte-Luft/GPFront-End/stargazers,https://api.github.com/repos/Kalte-Luft/GPFront-End/contributors,https://api.github.com/repos/Kalte-Luft/GPFront-End/subscribers,https://api.github.com/repos/Kalte-Luft/GPFront-End/subscription,https://api.github.com/repos/Kalte-Luft/GPFront-End/merges,https://api.github.com/repos/Kalte-Luft/GPFront-End/downloads,https://api.github.com/repos/Kalte-Luft/GPFront-End/deployments,2024-11-12T14:49:40Z,2025-08-20T02:38:53Z,2025-08-20T02:38:50Z,21760.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,95.0,4
DrumBeatRhythm/science,https://github.com/DrumBeatRhythm/science,Student-run wiki for students interested in computer science at Cornell University,False,https://api.github.com/repos/DrumBeatRhythm/science,https://api.github.com/repos/DrumBeatRhythm/science/events,https://api.github.com/repos/DrumBeatRhythm/science/assignees{/user},https://api.github.com/repos/DrumBeatRhythm/science/branches{/branch},https://api.github.com/repos/DrumBeatRhythm/science/tags,https://api.github.com/repos/DrumBeatRhythm/science/languages,https://api.github.com/repos/DrumBeatRhythm/science/stargazers,https://api.github.com/repos/DrumBeatRhythm/science/contributors,https://api.github.com/repos/DrumBeatRhythm/science/subscribers,https://api.github.com/repos/DrumBeatRhythm/science/subscription,https://api.github.com/repos/DrumBeatRhythm/science/merges,https://api.github.com/repos/DrumBeatRhythm/science/downloads,https://api.github.com/repos/DrumBeatRhythm/science/deployments,2025-07-25T01:56:48Z,2025-07-26T12:07:49Z,2025-07-26T12:07:41Z,727.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,77.0,1
mjaquiery/philosophyofshakespeare,https://github.com/mjaquiery/philosophyofshakespeare,Essays exploring the philosophy of Shakespeare.,False,https://api.github.com/repos/mjaquiery/philosophyofshakespeare,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/events,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/assignees{/user},https://api.github.com/repos/mjaquiery/philosophyofshakespeare/branches{/branch},https://api.github.com/repos/mjaquiery/philosophyofshakespeare/tags,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/languages,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/stargazers,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/contributors,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/subscribers,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/subscription,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/merges,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/downloads,https://api.github.com/repos/mjaquiery/philosophyofshakespeare/deployments,2023-06-21T20:23:38Z,2025-06-16T08:31:18Z,2025-09-24T21:47:22Z,76057.0,0.0,SCSS,True,True,True,True,True,False,0.0,,False,False,9.0,False,[],0.0,9.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,92.0,3
winnydejong/ahomk,https://github.com/winnydejong/ahomk,Als Het Ongeveer Maar Klopt -- maakt journalisten cijferwijzer,False,https://api.github.com/repos/winnydejong/ahomk,https://api.github.com/repos/winnydejong/ahomk/events,https://api.github.com/repos/winnydejong/ahomk/assignees{/user},https://api.github.com/repos/winnydejong/ahomk/branches{/branch},https://api.github.com/repos/winnydejong/ahomk/tags,https://api.github.com/repos/winnydejong/ahomk/languages,https://api.github.com/repos/winnydejong/ahomk/stargazers,https://api.github.com/repos/winnydejong/ahomk/contributors,https://api.github.com/repos/winnydejong/ahomk/subscribers,https://api.github.com/repos/winnydejong/ahomk/subscription,https://api.github.com/repos/winnydejong/ahomk/merges,https://api.github.com/repos/winnydejong/ahomk/downloads,https://api.github.com/repos/winnydejong/ahomk/deployments,2019-04-18T01:46:15Z,2025-10-17T14:10:29Z,2025-10-17T14:10:32Z,15070.0,0.0,CSS,True,True,True,True,True,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,490.0,2
Kuaruou/Ecom-Vintage,https://github.com/Kuaruou/Ecom-Vintage,,False,https://api.github.com/repos/Kuaruou/Ecom-Vintage,https://api.github.com/repos/Kuaruou/Ecom-Vintage/events,https://api.github.com/repos/Kuaruou/Ecom-Vintage/assignees{/user},https://api.github.com/repos/Kuaruou/Ecom-Vintage/branches{/branch},https://api.github.com/repos/Kuaruou/Ecom-Vintage/tags,https://api.github.com/repos/Kuaruou/Ecom-Vintage/languages,https://api.github.com/repos/Kuaruou/Ecom-Vintage/stargazers,https://api.github.com/repos/Kuaruou/Ecom-Vintage/contributors,https://api.github.com/repos/Kuaruou/Ecom-Vintage/subscribers,https://api.github.com/repos/Kuaruou/Ecom-Vintage/subscription,https://api.github.com/repos/Kuaruou/Ecom-Vintage/merges,https://api.github.com/repos/Kuaruou/Ecom-Vintage/downloads,https://api.github.com/repos/Kuaruou/Ecom-Vintage/deployments,2019-12-25T10:23:29Z,2025-10-03T12:06:27Z,2025-10-03T12:07:30Z,41669.0,0.0,Vue,True,True,True,True,True,False,0.0,,False,False,7.0,False,[],0.0,7.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,160.0,2
AkberIqbal/meret,https://github.com/AkberIqbal/meret,Akber Iqbal | meret,False,https://api.github.com/repos/AkberIqbal/meret,https://api.github.com/repos/AkberIqbal/meret/events,https://api.github.com/repos/AkberIqbal/meret/assignees{/user},https://api.github.com/repos/AkberIqbal/meret/branches{/branch},https://api.github.com/repos/AkberIqbal/meret/tags,https://api.github.com/repos/AkberIqbal/meret/languages,https://api.github.com/repos/AkberIqbal/meret/stargazers,https://api.github.com/repos/AkberIqbal/meret/contributors,https://api.github.com/repos/AkberIqbal/meret/subscribers,https://api.github.com/repos/AkberIqbal/meret/subscription,https://api.github.com/repos/AkberIqbal/meret/merges,https://api.github.com/repos/AkberIqbal/meret/downloads,https://api.github.com/repos/AkberIqbal/meret/deployments,2020-02-08T20:30:35Z,2025-09-12T21:43:31Z,2025-09-12T21:45:34Z,2434.0,0.0,JavaScript,False,True,True,False,False,False,0.0,,False,False,7.0,False,[],0.0,7.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,2
denblackstache/cades-kit,https://github.com/denblackstache/cades-kit,Cades Browser Kit is a JS wrapper for CryptoPro Browser Plugin API,False,https://api.github.com/repos/denblackstache/cades-kit,https://api.github.com/repos/denblackstache/cades-kit/events,https://api.github.com/repos/denblackstache/cades-kit/assignees{/user},https://api.github.com/repos/denblackstache/cades-kit/branches{/branch},https://api.github.com/repos/denblackstache/cades-kit/tags,https://api.github.com/repos/denblackstache/cades-kit/languages,https://api.github.com/repos/denblackstache/cades-kit/stargazers,https://api.github.com/repos/denblackstache/cades-kit/contributors,https://api.github.com/repos/denblackstache/cades-kit/subscribers,https://api.github.com/repos/denblackstache/cades-kit/subscription,https://api.github.com/repos/denblackstache/cades-kit/merges,https://api.github.com/repos/denblackstache/cades-kit/downloads,https://api.github.com/repos/denblackstache/cades-kit/deployments,2017-03-20T11:19:39Z,2025-09-28T19:39:36Z,2025-09-28T19:39:32Z,2094.0,1.0,JavaScript,True,False,True,False,False,False,0.0,,False,False,1.0,False,[],0.0,1.0,1.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,29.0,2
moetezch/moetez.me,https://github.com/moetezch/moetez.me,My personal blog and portfolio written using GatsbyJS,False,https://api.github.com/repos/moetezch/moetez.me,https://api.github.com/repos/moetezch/moetez.me/events,https://api.github.com/repos/moetezch/moetez.me/assignees{/user},https://api.github.com/repos/moetezch/moetez.me/branches{/branch},https://api.github.com/repos/moetezch/moetez.me/tags,https://api.github.com/repos/moetezch/moetez.me/languages,https://api.github.com/repos/moetezch/moetez.me/stargazers,https://api.github.com/repos/moetezch/moetez.me/contributors,https://api.github.com/repos/moetezch/moetez.me/subscribers,https://api.github.com/repos/moetezch/moetez.me/subscription,https://api.github.com/repos/moetezch/moetez.me/merges,https://api.github.com/repos/moetezch/moetez.me/downloads,https://api.github.com/repos/moetezch/moetez.me/deployments,2018-07-03T18:41:21Z,2025-08-25T06:43:53Z,2025-09-30T22:08:48Z,4176.0,9.0,JavaScript,True,True,True,True,False,False,2.0,,False,False,8.0,False,"['gatsbyjs', 'headless-wordpress', 'wordpress', 'wordpress-api']",2.0,8.0,9.0,master,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,68.0,2
carnalito80/clubpig,https://github.com/carnalito80/clubpig,,False,https://api.github.com/repos/carnalito80/clubpig,https://api.github.com/repos/carnalito80/clubpig/events,https://api.github.com/repos/carnalito80/clubpig/assignees{/user},https://api.github.com/repos/carnalito80/clubpig/branches{/branch},https://api.github.com/repos/carnalito80/clubpig/tags,https://api.github.com/repos/carnalito80/clubpig/languages,https://api.github.com/repos/carnalito80/clubpig/stargazers,https://api.github.com/repos/carnalito80/clubpig/contributors,https://api.github.com/repos/carnalito80/clubpig/subscribers,https://api.github.com/repos/carnalito80/clubpig/subscription,https://api.github.com/repos/carnalito80/clubpig/merges,https://api.github.com/repos/carnalito80/clubpig/downloads,https://api.github.com/repos/carnalito80/clubpig/deployments,2022-12-01T13:58:44Z,2025-10-21T08:37:37Z,2025-10-21T08:37:33Z,4973.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,37.0,2
ToxicNinja12/trillo,https://github.com/ToxicNinja12/trillo,An all in-one booking app showcasing flexbox.,False,https://api.github.com/repos/ToxicNinja12/trillo,https://api.github.com/repos/ToxicNinja12/trillo/events,https://api.github.com/repos/ToxicNinja12/trillo/assignees{/user},https://api.github.com/repos/ToxicNinja12/trillo/branches{/branch},https://api.github.com/repos/ToxicNinja12/trillo/tags,https://api.github.com/repos/ToxicNinja12/trillo/languages,https://api.github.com/repos/ToxicNinja12/trillo/stargazers,https://api.github.com/repos/ToxicNinja12/trillo/contributors,https://api.github.com/repos/ToxicNinja12/trillo/subscribers,https://api.github.com/repos/ToxicNinja12/trillo/subscription,https://api.github.com/repos/ToxicNinja12/trillo/merges,https://api.github.com/repos/ToxicNinja12/trillo/downloads,https://api.github.com/repos/ToxicNinja12/trillo/deployments,2025-10-18T06:43:10Z,2025-11-08T02:01:40Z,2025-10-22T13:19:04Z,5036.0,0.0,SCSS,True,True,True,False,False,False,0.0,,False,False,0.0,False,"['flexbox', 'sass']",0.0,0.0,0.0,master,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,22.0,1
jrcichra/rpi-ip-webcam,https://github.com/jrcichra/rpi-ip-webcam,Full solution to monitor and review a raspberry pi webcam over the web,False,https://api.github.com/repos/jrcichra/rpi-ip-webcam,https://api.github.com/repos/jrcichra/rpi-ip-webcam/events,https://api.github.com/repos/jrcichra/rpi-ip-webcam/assignees{/user},https://api.github.com/repos/jrcichra/rpi-ip-webcam/branches{/branch},https://api.github.com/repos/jrcichra/rpi-ip-webcam/tags,https://api.github.com/repos/jrcichra/rpi-ip-webcam/languages,https://api.github.com/repos/jrcichra/rpi-ip-webcam/stargazers,https://api.github.com/repos/jrcichra/rpi-ip-webcam/contributors,https://api.github.com/repos/jrcichra/rpi-ip-webcam/subscribers,https://api.github.com/repos/jrcichra/rpi-ip-webcam/subscription,https://api.github.com/repos/jrcichra/rpi-ip-webcam/merges,https://api.github.com/repos/jrcichra/rpi-ip-webcam/downloads,https://api.github.com/repos/jrcichra/rpi-ip-webcam/deployments,2020-11-29T18:26:13Z,2025-10-21T11:30:17Z,2025-10-21T11:31:39Z,1355.0,0.0,Vue,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,49.0,3
noyama-duo/homebrew-core,https://github.com/noyama-duo/homebrew-core,,False,https://api.github.com/repos/noyama-duo/homebrew-core,https://api.github.com/repos/noyama-duo/homebrew-core/events,https://api.github.com/repos/noyama-duo/homebrew-core/assignees{/user},https://api.github.com/repos/noyama-duo/homebrew-core/branches{/branch},https://api.github.com/repos/noyama-duo/homebrew-core/tags,https://api.github.com/repos/noyama-duo/homebrew-core/languages,https://api.github.com/repos/noyama-duo/homebrew-core/stargazers,https://api.github.com/repos/noyama-duo/homebrew-core/contributors,https://api.github.com/repos/noyama-duo/homebrew-core/subscribers,https://api.github.com/repos/noyama-duo/homebrew-core/subscription,https://api.github.com/repos/noyama-duo/homebrew-core/merges,https://api.github.com/repos/noyama-duo/homebrew-core/downloads,https://api.github.com/repos/noyama-duo/homebrew-core/deployments,2025-10-15T17:50:23Z,2025-10-15T18:34:47Z,2025-10-16T16:59:27Z,3053631.0,0.0,Ruby,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,bump-syft-1.34.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,702054.0,30
